Time,FreeRum1,Cdc13_Cdc2,Cig2_Cdc2,Cdc13_P-Cdc2,Cdc13_Cdc2_Rum1,Cdc13_P-Cdc2_Rum1,Cig2_Cdc2_Rum1,IntermediaryEnzyme,Cdc25,Wee1,ubiquitinProtease2,ubiquitinProtease1,Values[Mass],Values[kp],S-phasePromotingFactor,M-phasePromotingFactor,BoundIntermediaryEnzyme,BoundUbiquitinProtease1,BoundUbiquitinProtease2,BoundWee1,BoundCdc25,TotalRum1,TotalCdc13,TotalCig2,Values[k2],Values[k6],Values[kwee],Values[k25],(Cdc13_Cdc2 creation).Flux,(Cig2_Cdc2 creation).Flux,(Cdc2 phosphorylation).Flux,(binding of Rum1 with Cdc13_Cdc2).Flux,(binding of Rum1 with Cdc13_P-Cdc2).Flux,(Rum1 degradation in Rum1_Cdc13_Cdc2).Flux,(Rum1 degradation in solution).Flux,(Rum1 degradation in Rum1_Cdc13_P-Cdc2).Flux,(Rum1 degradation in Rum1_Cig2_Cdc2).Flux,(Cdc13 degradation in Cdc13_Cdc2).Flux,(Cdc13 degradation in Cdc13_P-Cdc2).Flux,(Cig2 degradation in Cig2_Cdc2).Flux,(Cdc13 degradation in Rum1_Cdc13_P-Cdc2).Flux,(Cdc13 degradation in Rum1_Cdc13_Cdc2).Flux,(Cig2 degradation in Rum1_Cig2_Cdc2).Flux,(Binding of Rum1 to Cig2_Cdc2).Flux,(UbE mediated degradation of Cdc13_Cdc2 in Rum1_Cdc13_Cdc2).Flux,(UbE mediated degradation of Cdc13_Cdc2 in Rum1_Cdc13_P-Cdc2).Flux,(Rum1 creation).Flux,(Rum1 degradation by SPF).Flux,(IE production & degradation).Flux,(UbE production & degradation).Flux,(UbE2 production & degradation).Flux,(Wee1 production & degradation).Flux,(Cdc25 production & degradation).Flux,Values[Mass],Values[k2],Values[k6],Values[kwee],Values[k25]
11.5,0.33432127706572884,0.0014825600062380513,0.0019676527523199037,3.80246631782988e-05,0.12240818193324185,0.002639614867053178,0.017664651307449538,5.873854231888035e-05,0.0005281031220509362,0.9994718868666328,0.00023408640030028226,1.1554569300900733e-06,0.25935122147580186,6.5,0.001976374427476942,0.0014844612393969665,0.999941261457681,0.9999988445430698,0.9997659135996997,0.0005281131333672029,0.9994718968779489,0.4770337251734734,0.12656838146971136,0.019632304059769443,0.007500280198305546,0.03924686976224085,0.3498336443629893,0.025250848982974194,0.015,0.00175,0.0005176892149415301,0.03732431726788385,0.0010072839086709877,0.022951534112482845,0.06268523944982417,0.0004949277875724709,0.003312122120146788,1.1119615457587004e-05,2.851956282834326e-07,7.722421130761402e-05,0.0001319807433526589,0.006120409096662093,0.0,0.004811816679029912,0.0009180956630644765,1.9797851118511878e-05,0.09375,0.003321802333590938,3.94974485924324e-06,7.816001109646969e-08,1.5783375898093584e-05,-3.609852006389758e-05,3.612328731054048e-05,0.25935122147580186,0.007500280198305546,0.03924686976224085,0.3498336443629893,0.025250848982974194
11.6,0.33350036373693054,0.0014924048339993487,0.001984996090358844,3.853128907208792e-05,0.12313932636041552,0.0026757382530662624,0.017814550371837493,5.9133696527567554e-05,0.0005317170571769602,0.9994682750935432,0.00023566544143632182,1.1632764778459156e-06,0.2594796321094423,6.5,0.0019905804210426643,0.0014943313984529534,0.9999408663034725,0.9999988367235221,0.9997643345585636,0.0005317249064566987,0.9994682829428231,0.4771299787222498,0.12734600073655322,0.019799546462196334,0.007500282094545878,0.03925865335671855,0.3498325066544661,0.025252565602159056,0.015,0.00175,0.000521118710116206,0.03745782286211208,0.0010174460667727876,0.02308862369257791,0.06253131820067448,0.0005017009224499243,0.00334022819471953,1.119345725425903e-05,2.889955375071523e-07,7.792827342583944e-05,0.00013378691265331314,0.006156966318020776,0.0,0.004838514144326847,0.0009235796846354657,2.0068791709164358e-05,0.09375,0.0033473110858334644,3.953341222141587e-06,7.823101818611772e-08,1.579745630286215e-05,-3.613602375505346e-05,3.61554408960566e-05,0.2594796321094423,0.007500282094545878,0.03925865335671855,0.3498325066544661,0.025252565602159056
11.7,0.3326796919507542,0.0015022577441793905,0.0020024099590695683,3.9041594801541436e-05,0.12386592120794075,0.002711992574578588,0.017964308339479738,5.952921132537859e-05,0.0005353342167458164,0.9994646595919308,0.0002372458943401551,1.1711031435109283e-06,0.2596081063220809,6.5,0.00200481231368686,0.0015042098239194676,0.9999404707886747,0.9999988288968565,0.9997627541056598,0.0005353404080691293,0.9994646657832541,0.4772219140727532,0.12811921312150024,0.019966718298549305,0.0075002839925123015,0.039270447486513406,0.34983136777145823,0.025254283752954264,0.015,0.00175,0.0005245509138782557,0.037590472235629384,0.0010276353157264385,0.02322486022648889,0.06237744224076641,0.0005084986077334853,0.003368307813652451,1.1267359711296325e-05,2.928230485321528e-07,7.863553514411295e-05,0.0001355996287289294,0.006193296060397038,0.0,0.004865180449475891,0.000929029586053708,2.034071449492401e-05,0.09375,0.0033728873907820233,3.956954854274588e-06,7.830238887380293e-08,1.58116071154906e-05,-3.617245528251059e-05,3.6187769960221257e-05,0.2596081063220809,0.0075002839925123015,0.039270447486513406,0.34983136777145823,0.025254283752954264
11.8,0.3318593102581016,0.0015121187778450761,0.002019894508211164,3.9555595056617164e-05,0.1245879922374679,0.0027483773346075003,0.018113924740171494,5.9925088426776324e-05,0.0005389546180051051,0.9994610404920178,0.00023882776597176507,1.1789369629968831e-06,0.2597366441451971,6.5,0.002019070184650698,0.001514096557597907,0.9999400749115731,0.9999988210630371,0.9997611722340283,0.0005389595079822174,0.9994610453819949,0.47730960457034854,0.12888804394497708,0.020133819248382655,0.007500285892213527,0.0392822522035643,0.34983022775498557,0.025256003443552427,0.015,0.00175,0.0005279858402011718,0.037722270240652264,0.0010378515157730246,0.023360248544525234,0.062223620673394056,0.0005153207502389064,0.003396360888782155,1.1341323136822584e-05,2.9667827156125685e-07,7.934600549614543e-05,0.00013741886673037504,0.006229399611873396,0.0,0.004891815508873693,0.0009344455605178889,2.0613615749236054e-05,0.09375,0.003398531461091435,3.960586173972001e-06,7.837410395788133e-08,1.5825828306541756e-05,-3.62081766406455e-05,3.622027147924035e-05,0.2597366441451971,0.007500285892213527,0.0392822522035643,0.34983022775498557,0.025256003443552427
11.9,0.3310392659327935,0.0015219879744912167,0.0020374498858190125,4.007330484499141e-05,0.1253055650619685,0.0027848920400991876,0.018263399104523185,6.032132949841751e-05,0.0005425782777097425,0.9994574178776259,0.00024041106309536509,1.186777971173568e-06,0.2598652456102858,6.5,0.0020333541111882195,0.0015239916397334662,0.9999396786705016,0.9999988132220289,0.9997595889369046,0.0005425821223741244,0.9994574217222901,0.47739312213938434,0.12965251838140385,0.0203008489903422,0.0075002877936580096,0.03929406755834916,0.3498290866314521,0.025257724681912126,0.015,0.00175,0.0005314235024794471,0.03785322167721432,0.0010480945379287823,0.023494793449119093,0.06206986236239878,0.0005221672575185976,0.003424387332098098,1.141534782717075e-05,3.0056131918042544e-07,8.005969346012307e-05,0.00013924460200495938,0.006265278253098425,0.0,0.004918419235311479,0.0009398278001117018,2.088749177501129e-05,0.09375,0.0034242435063934792,3.96423546150204e-06,7.844614519006144e-08,1.58401195394398e-05,-3.6243433560013884e-05,3.625294224652567e-05,0.2598652456102858,0.0075002877936580096,0.03929406755834916,0.3498290866314521,0.025257724681912126
12.0,0.3302196058641032,0.0015318653694598144,0.0020550762399928653,4.059474443464165e-05,0.1260186651787957,0.002821536194873679,0.018412730962352623,6.071793630037806e-05,0.0005462052129367941,0.9994537918102101,0.00024199579268020858,1.1946262014285047e-06,0.2599939107488577,6.5,0.0020476641666797627,0.0015338951066815464,0.9999392820636996,0.9999988053737986,0.9997580042073196,0.0005462081897897875,0.9994537947870631,0.47747253820012525,0.13041266148756384,0.02046780720234549,0.007500289696853846,0.039305893602876056,0.3498279444202162,0.02525944747614498,0.015,0.00175,0.0005348639125117876,0.037983331336109316,0.0010583644312487685,0.023628499721024196,0.061916176099519354,0.000529038036538815,0.003452387055441117,1.1489434047526658e-05,3.044723434295577e-07,8.077660803495816e-05,0.00014107680974368399,0.006300933258939785,0.0,0.00494499156367601,0.0009451764960517959,2.1162338851711262e-05,0.09375,0.003450023730137508,3.9679005394439165e-06,7.85185276425153e-08,1.5854475565903322e-05,-3.6278412863180974e-05,3.628577473582849e-05,0.2599939107488577,0.007500289696853846,0.039305893602876056,0.3498279444202162,0.02525944747614498
12.1,0.32940037489622015,0.0015417509995895747,0.002072773715707109,4.111992964857826e-05,0.12672731790735894,0.0028583093132682705,0.0185619198455385,6.111491042738161e-05,0.0005498354395845991,0.9994501623093807,0.0002435819611682562,1.2024816866665302e-06,0.260122639592439,6.5,0.0020620004249987806,0.0015438069960720035,0.9999388850895725,0.9999987975183132,0.9997564180388316,0.0005498376906192259,0.9994501645604152,0.4775479219623858,0.1311684981498654,0.02063469356124561,0.007500291601809016,0.03931773038521811,0.3498268011274549,0.025261171833802682,0.015,0.00175,0.0005383070827128303,0.038112603935406913,0.0010686610928679605,0.023761372107629804,0.061762570293041275,0.0005359329962378008,0.0034803599710384694,1.1563582074302343e-05,3.084114630102091e-07,8.149675810373885e-05,0.00014291546566341356,0.006336365895367947,0.0,0.004971532405735678,0.0009504918382203456,2.143815333767851e-05,0.09375,0.0034758723368834925,3.971581374680351e-06,7.85912384724887e-08,1.5868895496173353e-05,-3.631319901186217e-05,3.6318765507546485e-05,0.260122639592439,0.007500291601809016,0.03931773038521811,0.3498268011274549,0.025261171833802682
12.2,0.3285816165395719,0.0015516449007958294,0.0020905424561771476,4.164887602228093e-05,0.12743154841582216,0.0028952109142931005,0.01871096528679804,6.15122534196492e-05,0.0005534689730156987,0.9994465293612464,0.0002451695747878842,1.2103444588816071e-06,0.26025143217257135,6.5,0.0020763629586412306,0.0015537273445969432,0.9999384877465802,0.999998789655541,0.999754830425212,0.0005534706387534393,0.9994465310269843,0.47761934115648513,0.13192005310693336,0.02080150774297519,0.007500293508531279,0.039329577951854586,0.3498256567487926,0.02526289776218246,0.015,0.00175,0.0005417530251649556,0.03824104413830551,0.0010789844096164185,0.023893415327966655,0.061609053101169736,0.0005428520464299564,0.0035083059912746324,1.163779217698462e-05,3.1237879446753774e-07,8.222015249188069e-05,0.00014476054571465504,0.006371577420791108,0.0,0.004998041668273142,0.0009557740153652803,2.171493162630145e-05,0.09375,0.0035017895291698966,3.9752781066598e-06,7.866426315353938e-08,1.5883378827260966e-05,-3.634779276537022e-05,3.635191160694575e-05,0.26025143217257135,0.007500293508531279,0.039329577951854586,0.3498256567487926,0.02526289776218246
12.3,0.3277633731557785,0.0015615471074412839,0.0021083826032146846,4.218159988469081e-05,0.1281313817280456,0.0029322405201115224,0.018859866819369173,6.190996679172175e-05,0.0005571058282240069,0.9994428929205849,0.00024675863963545384,1.2182145490454882e-06,0.26038028852081196,6.5,0.0020907518382391895,0.0015636561874355184,0.9999380900332083,0.999998781785451,0.9997532413603646,0.0005571070794150312,0.999442894171776,0.4776868622233048,0.1326673509554831,0.020968249422583858,0.0075002954170281435,0.03934143634827957,0.3498245112699842,0.025264625268406404,0.015,0.00175,0.0005452017513713961,0.03836865655485585,0.0010893342943202136,0.024024634074008552,0.061455632466708474,0.0005497950975209105,0.00353622502863172,1.1712064613415415e-05,3.1637446029806136e-07,8.294679998219052e-05,0.00014661202600557612,0.006406569086402281,0.0,0.005024519257389148,0.0009610232151523442,2.199267013461667e-05,0.09375,0.003527775506692332,3.978990534698828e-06,7.873759229599882e-08,1.5897924410131952e-05,-3.638211605130762e-05,3.638520962748995e-05,0.26038028852081196,0.0075002954170281435,0.03934143634827957,0.3498245112699842,0.025264625268406404
12.4,0.3269456877640122,0.0015714576566244556,0.0021262943015681766,4.2718118946801336e-05,0.1288268427824355,0.0029693976512700352,0.019008623973014567,6.230805223006367e-05,0.0005607460214572105,0.9994392531827734,0.0002483491623974272,1.2260919899205017e-06,0.2605092086687344,6.5,0.0021051671379638394,0.0015735935625717957,0.9999376919477698,0.9999987739080101,0.9997516508376024,0.0005607468172265095,0.9994392539785428,0.4777505521707323,0.1334104162092768,0.021134918274582744,0.007500297327307555,0.0393533056243908,0.3498233647525736,0.02526635436019218,0.015,0.00175,0.0005486532738756507,0.03849544615546702,0.0010997107127776811,0.024155033021706664,0.06130231645575229,0.0005567620596131316,0.0035641169949402313,1.1786399661957399e-05,3.203985933643003e-07,8.367670949701304e-05,0.00014846988256350178,0.006441342139121777,0.0,0.0050509651308476185,0.0009662396246065718,2.2271365267533977e-05,0.09375,0.003553830475476104,3.982717876298042e-06,7.881123265536472e-08,1.591253027165805e-05,-3.641668822269286e-05,3.6418655624566657e-05,0.2605092086687344,0.007500297327307555,0.0393533056243908,0.3498233647525736,0.02526635436019218
12.5,0.32612860000342603,0.0015813765802572335,0.0021442776893598214,4.32584493971055e-05,0.12951795629897744,0.003006681838965602,0.019157236282811244,6.270651113800831e-05,0.0005643895665887461,0.9994356100159342,0.0002499411487244155,1.2339768103940576e-06,0.26063819264792704,6.5,0.0021196089250670445,0.0015835395027270888,0.9999372934888618,0.9999987660231895,0.9997500588512754,0.0005643899840657163,0.9994356104334111,0.4778104744241803,0.13414927316759737,0.021301513972171067,0.00750029923937652,0.039365185822355944,0.34982221715501927,0.025268085044129654,0.015,0.00175,0.0005521076032843646,0.03862141738985197,0.001110113570123146,0.02428461680605827,0.06114911250064238,0.0005637528448060505,0.0035919818030271085,1.1860797562071172e-05,3.2445131510971806e-07,8.44098896963814e-05,0.00015033409194828014,0.006475897814948873,0.0,0.005077379180213873,0.0009714234291148218,2.2551013509840905e-05,0.09375,0.0035799546300942404,3.986460066718431e-06,7.888517366356275e-08,1.5927195591363416e-05,-3.645121468664504e-05,3.6452246751766124e-05,0.26063819264792704,0.00750029923937652,0.039365185822355944,0.34982221715501927,0.025268085044129654
12.6,0.32531214901851785,0.0015913039107264808,0.002162332904919559,4.38026079772722e-05,0.13020474687425793,0.0030440926162790746,0.019305703282869253,6.310534496095286e-05,0.0005680364777104892,0.9994319633667397,0.00025153460439313106,1.2418690395273707e-06,0.260767240489994,6.5,0.002134077267355234,0.0015934940411253444,0.999936894655039,0.9999987581309604,0.9997484653956068,0.000568036633260327,0.9994319635222894,0.47786669179192404,0.13488394600924075,0.021468036187788815,0.007500301153242085,0.03937707698528374,0.34982106846052297,0.025269817326912483,0.015,0.00175,0.0005555647503937181,0.03874657480657452,0.0011205427917423017,0.02441339003892336,0.0609960279409721,0.0005707673655523265,0.0036198193655379855,1.1935258556780465e-05,3.285327511269456e-07,8.514634926482969e-05,0.00015220463081395375,0.006510237343712897,0.0,0.005103761313641436,0.0009765748131385906,2.2831611360453658e-05,0.09375,0.003606148166361019,3.990216829912146e-06,7.895941134653796e-08,1.5941919288097904e-05,-3.6485595576174045e-05,3.6485980090734645e-05,0.260767240489994,0.007500301153242085,0.03937707698528374,0.34982106846052297,0.025269817326912483
12.7,0.3244963730124258,0.001601239679931154,0.0021804600855743024,4.4350611408752105e-05,0.13088723896718343,0.003081629519805878,0.01945402450745366,6.350455512545246e-05,0.0005716867687102122,0.999428313198633,0.00025312953510457105,1.2497687060480023e-06,0.26089635222655516,6.5,0.002148572231895167,0.0016034572105015916,0.9999364954448745,0.9999987502312938,0.9997468704648953,0.0005716868013668774,0.9994283132312898,0.47791926600686874,0.13561445877832917,0.021634484593027963,0.007500303068911216,0.03938897915571786,0.3498199186575694,0.025271551215137352,0.015,0.00175,0.0005590247258371499,0.03887092294940537,0.0011309983023217694,0.024541357306346892,0.060843069939829846,0.0005778055349636021,0.003647629595147561,1.2009782885450047e-05,3.326430268571522e-07,8.588609686056099e-05,0.0001540814759902939,0.006544361948359172,0.0,0.005130111441926884,0.0009816939601068816,2.311315534464742e-05,0.09375,0.0036324112791313043,3.993987887398933e-06,7.903394133699522e-08,1.5956700274714864e-05,-3.651977207398856e-05,3.651985279445836e-05,0.26089635222655516,0.007500303068911216,0.03938897915571786,0.3498199186575694,0.025271551215137352
12.8,0.3236813106241813,0.0016111839214934872,0.002198659370041182,4.4902475949991825e-05,0.13156545694678118,0.0031192920870269252,0.019602199488836562,6.390414313437998e-05,0.000575340454388852,0.9994246596914815,0.0002547259469139379,1.2576758409612565e-06,0.2610255278892467,6.5,0.002163093887801282,0.0016134290452909867,0.9999360958568656,0.999998742324159,0.999745274053086,0.0005753403085184683,0.9994246595456111,0.477968259146826,0.13634083543125158,0.021800858858877746,0.007500304986391433,0.03940089237884526,0.3498187678028167,0.025273286715834706,0.015,0.00175,0.0005624875409716268,0.03899446664188389,0.0011414800178737212,0.024668523177521474,0.06069024574203401,0.0005848672663175485,0.0036754124041568554,1.2084370800371307e-05,3.367822642690451e-07,8.662914121673233e-05,0.00015596460435134628,0.0065782728473390605,0.0,0.005156429516227011,0.0009867810527748105,2.3395641994339392e-05,0.09375,0.0036587441670596402,3.997772885596068e-06,7.910875161050227e-08,1.5971536989251717e-05,-3.655422185069911e-05,3.655386131558671e-05,0.2610255278892467,0.007500304986391433,0.03940089237884526,0.3498187678028167,0.025273286715834706
12.9,0.3228669973113211,0.0016211366649408682,0.0022169308921232518,4.545821852909145e-05,0.13223942496670066,0.0031570798632468834,0.019750227762956728,6.430411031571561e-05,0.0005789975475234358,0.999421002717309,0.0002563238450988049,1.2655904707056434e-06,0.26115476750971944,6.5,0.002177642298898136,0.0016234095758673227,0.9999356958896842,0.9999987344095291,0.9997436761549011,0.0005789972826909517,0.9994210024524764,0.4780137299042254,0.13706309971341749,0.021967158655079977,0.007500306905689146,0.03941281669404983,0.34981761585595234,0.025275023835073632,0.015,0.00175,0.0005659532055494616,0.03911721022740467,0.0011519878656362733,0.024794892181256373,0.06053756199587271,0.0005919524743587907,0.0037031677055543864,1.2159022523121865e-05,3.4095059035407085e-07,8.737549087463007e-05,0.0001578539931623442,0.0066119712483350334,0.0,0.005182715427569755,0.0009918362722821066,2.3679067900122748e-05,0.09375,0.003685147020066531,4.001571594457209e-06,7.918384116909674e-08,1.598642863054312e-05,-3.658865794459523e-05,3.658800342860608e-05,0.26115476750971944,0.007500306905689146,0.03941281669404983,0.34981761585595234,0.025275023835073632
13.0,0.3220534681570472,0.0016310979402208111,0.002235274785601737,4.601785586484122e-05,0.13290916706260264,0.0031949923962099496,0.019898108865027613,6.470445801749087e-05,0.0005826580611463057,0.9994173422471374,0.00025792323503744065,1.2735126224643672e-06,0.2612840711196403,6.5,0.0021922175294144873,0.0016333988330140532,0.9999352955419825,0.9999987264873774,0.9997420767649625,0.000582657752862592,0.9994173419388536,0.47805573648088745,0.13778127525489828,0.02213338365062935,0.007500308826810948,0.0394247521414669,0.3498164628078483,0.025276762579044494,0.015,0.00175,0.000569421729524119,0.039239158148932564,0.0011625217682213283,0.024920468824238,0.06038502527944635,0.0005990610742893656,0.0037308954121926773,1.2233738278431305e-05,3.451481305339825e-07,8.812515439041906e-05,0.0001597496198104975,0.0066454583531301336,0.0,0.005208969083367635,0.0009968597988837297,2.3963429670887344e-05,0.09375,0.0037116200290520885,4.0053837530421065e-06,7.925920554232e-08,1.6001374198779247e-05,-3.6623038507501175e-05,3.662227665986498e-05,0.2612840711196403,0.007500308826810948,0.0394247521414669,0.3498164628078483,0.025276762579044494
13.1,0.32124075763491955,0.0016410677774916036,0.0022536911838091545,4.6581404695004504e-05,0.13357470714476444,0.0032330292364722356,0.020045842329914416,6.510518758932482e-05,0.0005863220083173882,0.9994136782814488,0.00025952412211821194,1.2814423234956992e-06,0.2614134387506919,6.5,0.002206819643678642,0.001643396847726354,0.9999348948124107,0.9999987185576764,0.9997404758778817,0.0005863217185511083,0.9994136779916825,0.4780943363460706,0.1384953855634233,0.02229953351372357,0.007500310749763448,0.039436698761307155,0.3498153086586564,0.02527850295395076,0.015,0.00175,0.0005728931229368187,0.0393603149026892,0.0011730816499449816,0.025045257589643335,0.06023264205654742,0.0006061929818385441,0.0037585954368589535,1.2308518292610686e-05,3.4937501037302386e-07,8.887814031689534e-05,0.00016165146182361178,0.006678735357238223,0.0,0.005235190400628474,0.0010018518118943814,2.424872393661222e-05,0.09375,0.003738163385373739,4.009209173465029e-06,7.933483982568527e-08,1.6016372845190476e-05,-3.665739470503477e-05,3.6656678670622016e-05,0.2614134387506919,0.007500310749763448,0.039436698761307155,0.3498153086586564,0.02527850295395076
13.2,0.32042890005980085,0.0016510462080030562,0.0022721802203997674,4.714888177724336e-05,0.1342360690144306,0.0032711899364642727,0.020193427691436734,6.550630041178873e-05,0.0005899894024566178,0.9994100108829674,0.00026112651186507597,1.2893796017799398e-06,0.26154287043457286,6.5,0.0022214487071918598,0.0016534036520919181,0.9999344936995882,0.9999987106203982,0.9997388734881348,0.0005899891170324523,0.9994100105975434,0.4781295867021324,0.13920545404067514,0.022465607911836497,0.007500312674553432,0.03944865659479313,0.34981415342813477,0.025280244966166893,0.015,0.00175,0.0005763673962421117,0.03948068513638938,0.0011836674390467408,0.025169262940205737,0.06008041876121266,0.0006133481130870511,0.0037862676921443877,1.2383362800158703e-05,3.5363135558487976e-07,8.96344572360318e-05,0.00016355949682321364,0.006711803450721531,0.0,0.005261379318459659,0.0010068124898111631,2.453494734133462e-05,0.09375,0.0037647772826823966,4.013047799904853e-06,7.941073802746613e-08,1.6031423965765608e-05,-3.669191248991581e-05,3.669120723638554e-05,0.26154287043457286,0.007500312674553432,0.03944865659479313,0.34981415342813477,0.025280244966166893
13.3,0.3196179272167558,0.001661033259465464,0.002290742025298466,4.772030388425148e-05,0.13489327627783793,0.003309474055420436,0.020340864486035275,6.590779774200473e-05,0.000593660255596036,0.9994063400042911,0.0002627304092777318,1.2973244826176464e-06,0.2616723662029969,6.5,0.002236104780984293,0.0016634192746596765,0.999934092202258,0.9999987026755173,0.9997372695907223,0.0005936599957088173,0.9994063397444038,0.4781615420360494,0.13991150389660806,0.022631606511333738,0.007500314601187035,0.03946062567923508,0.34981299710135166,0.025281988621408118,0.015,0.00175,0.0005798445585988293,0.03960027311506055,0.0011942790558217725,0.02529248930209461,0.05992836135314171,0.0006205263853913317,0.003813912091131614,1.2458272009026114e-05,3.579172919961338e-07,9.039411358799563e-05,0.0001654737027710218,0.006744663813891896,0.0,0.005287535730538563,0.0010117420096686246,2.4822096580119567e-05,0.09375,0.0037914619072707645,4.016899398426419e-06,7.948689650318812e-08,1.6046526708695785e-05,-3.672650246352776e-05,3.672586035579446e-05,0.2616723662029969,0.007500314601187035,0.03946062567923508,0.34981299710135166,0.025281988621408118
13.4,0.31880787044857034,0.0016710289601267764,0.0023093767282673784,4.8295687808039145e-05,0.135546352421908,0.0033478811550390697,0.020488152249543683,6.630968084958086e-05,0.0005973345799186444,0.9994026656396446,0.0002643358194125518,1.3052769916245554e-06,0.26180192608769365,6.5,0.002250787926584023,0.0016734437445171785,0.9999336903191504,0.9999986947230084,0.9997356641805875,0.0005973343603552506,0.9994026654200813,0.478190256275061,0.14061355822488186,0.022797528977811062,0.007500316529670469,0.03947260605236617,0.3498118396764881,0.02528373392546136,0.015,0.00175,0.0005833246193743509,0.03971908318139986,0.0012049164226890874,0.025414941079107748,0.059776475709106935,0.0006277277165698256,0.0038415285467894404,1.2533246131196918e-05,3.622329455784405e-07,9.11571178214005e-05,0.0001673940577519535,0.0067773176210954,0.0,0.005313659543069728,0.0010166405476065752,2.5110168366511798e-05,0.09375,0.0038182174465582752,4.0207638298058075e-06,7.956331093178383e-08,1.606168040750697e-05,-3.676117859364807e-05,3.6760636154111424e-05,0.26180192608769365,0.007500316529670469,0.03947260605236617,0.3498118396764881,0.02528373392546136
13.5,0.31799876262829346,0.001681033338367892,0.002328084459507433,4.887505077797303e-05,0.13619532089882094,0.00338641079510363,0.020635290516886316,6.671195105388852e-05,0.0006010123884797498,0.9993989877782433,0.0002659427475598017,1.3132371554990286e-06,0.26193155012040936,6.5,0.002265498205783649,0.0016834770909067904,0.999933288048946,0.9999986867628445,0.9997340572524401,0.0006010122217566803,0.9993989876115202,0.47821578483910443,0.14131164008307043,0.022963374976393752,0.0075003184600102085,0.03948459775366502,0.34981068115014663,0.02528548088452788,0.015,0.00175,0.0005868075879684005,0.03983712006390783,0.0012155794875686806,0.02553662266852893,0.059624767992805035,0.0006349520240819307,0.003869116971916185,1.2608285379653287e-05,3.665784455839674e-07,9.192347842020965e-05,0.00016932053975518153,0.0068097660449410475,0.0,0.005339750722486601,0.0010215082795044408,2.5399159399693608e-05,0.09375,0.0038450440887721283,4.024640529735088e-06,7.963997602492162e-08,1.6076883163543883e-05,-3.679594261807675e-05,3.6795530752504286e-05,0.26193155012040936,0.0075003184600102085,0.03948459775366502,0.34981068115014663,0.02528548088452788
13.6,0.31719063466838376,0.0016910464217280003,0.0023468653474941537,4.9458409885385995e-05,0.1368402049815265,0.0034250625411216366,0.02078227882370457,6.711460962188159e-05,0.0006046936936393564,0.9993953064113521,0.0002675511987823761,1.321204999844717e-06,0.2620612383329057,6.5,0.0022802356790958076,0.0016935193422222693,0.9999328853903781,0.999998678795,0.9997324488012175,0.0006046935886477867,0.9993953063063606,0.4782381810147365,0.1420057723542615,0.023129144171198726,0.007500320392212463,0.039496600820913476,0.34980952151957595,0.025287229504478696,0.015,0.00175,0.0005902934734903645,0.03995438827800772,0.0012262681880113014,0.025657538434036224,0.05947324400032196,0.0006421992264603069,0.003896677279444607,1.2683389961064437e-05,3.7095392022976304e-07,9.2693203810411e-05,0.00017125312705608184,0.006842010249076326,0.0,0.005365809208158621,0.0010263453798974767,2.568906642177765e-05,0.09375,0.003871942020196737,4.028529119861203e-06,7.971688706078754e-08,1.6092133629039143e-05,-3.683080057676966e-05,3.683054122895885e-05,0.2620612383329057,0.007500320392212463,0.039496600820913476,0.34980952151957595,0.025287229504478696
13.7,0.31638351348367044,0.0017010682363358324,0.0023657195177147644,5.004578174781626e-05,0.1374810276794295,0.0034638359687822772,0.02092911670730591,6.75176577084701e-05,0.0006083785061474117,0.9993916215364042,0.00026916117764663446,1.3291805479000042e-06,0.2621909907569586,6.5,0.0022950004048519143,0.0017035705254232231,0.9999324823422915,0.9999986708194522,0.9997308388223533,0.0006083784635957379,0.9993916214938525,0.47825749383918814,0.1426959776662954,0.02329483622502068,0.007500322326282866,0.03950861528818801,0.3498083607839673,0.02528897979042002,0.015,0.00175,0.0005937822845710956,0.04007089176079718,0.0012369824295628774,0.02577769268989303,0.05932190877818821,0.000649469244146677,0.003924209382619859,1.2758560071520264e-05,3.753594941794259e-07,9.346630230515033e-05,0.0001731917984391139,0.006874051383971475,0.0,0.005391834858584325,0.0010311520213443378,2.597988625123936e-05,0.09375,0.003898911423555118,4.032429763984875e-06,7.979404077906029e-08,1.6107432046806114e-05,-3.686577244735767e-05,3.6865667344835066e-05,0.2621909907569586,0.007500322326282866,0.03950861528818801,0.3498083607839673,0.02528897979042002
